OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
15409,2006,CA,USF,BDF,OAK,00000000,2006/07/16 00:00:00+00,2006/07/16 00:00:00+00,2,,10,6.34534168,8,1,00000093
15410,2006,CA,CDF,RRU,MOUNTAIN,00067758,2006/08/08 00:00:00+00,2006/08/08 00:00:00+00,2,,125,125.51011658,8,1,00000135
15411,2006,CA,CDF,SKU,HOY,00003583,2006/07/26 00:00:00+00,2006/08/01 00:00:00+00,14, I looked at this fire over the NAIP imagery & the USFS perimeter looks better.,1283,1282.87878418,1,1,00003583
15412,2006,CA,USF,CNF,HORSE,00001442,2006/07/23 00:00:00+00,2006/07/29 00:00:00+00,4,part of San Rafael Complex,16677,16677.61523438,7,1,00000055
15413,2006,CA,USF,SQF,BRIGHT,00000000,2006/07/23 00:00:00+00,2006/07/25 00:00:00+00,1, ,4,19.33333015,1,,00000058
15414,2006,CA,USF,MDF,CLEAR LAKE,00000614,2006/08/07 00:00:00+00,2006/08/17 00:00:00+00,1, ,526,554.28027344,1,1,00000113
15415,2006,CA,USF,SQF,BROKE,00000000,2006/08/17 00:00:00+00,2006/08/17 00:00:00+00,9, ,9,15.32833672,1,1,00000073
15416,2006,CA,USF,BDF,EMERALD,00008337,2006/08/29 00:00:00+00,2006/09/04 00:00:00+00,9,Caused by Target shooting,2109,2131.0078125,7,1,00000159
15417,2006,CA,USF,KNF,UNCLES,00003497,2006/07/23 00:00:00+00,2006/11/13 00:00:00+00,1,part of Uncles Complex.  Acres reflect whole complex,3760,3832.85375977,7,1,00000053
15418,2006,CA,USF,KNF,HANCOCK,00003497,2006/07/24 00:00:00+00,2006/11/13 00:00:00+00,1,part of Uncles Complex,21844,21866.13085938,7,1,00000074
15419,2006,CA,CDF,RRU,LOOKOUT 2,00096476,2006/11/12 00:00:00+00,2006/11/13 00:00:00+00,9,,290,220.22731018,8,1,00000092
15420,2006,CA,USF,INF,SAWMILL,00001318,2006/09/14 00:00:00+00,2006/09/23 00:00:00+00,5,,7434,7437.11035156,2,1,00000053
15421,2006,CA,USF,ANF,PINES,00004471,2006/09/19 00:00:00+00,2006/09/25 00:00:00+00,4, ,100,114.43613434,2,1,00000215
15422,2006,CA,USF,LNF,MURKEN,00000000,2006/07/23 00:00:00+00,2006/07/23 00:00:00+00,7, ,41,41.61070633,1,1,00000053
15423,2006,CA,USF,BDF,PINNACLES,00009056,2006/09/19 00:00:00+00,2006/09/25 00:00:00+00,7, ,2750,2505.51904297,7,1,00000185
15424,2006,CA,USF,SQF,DEMOCRAT,00000000,2006/07/03 00:00:00+00,2006/07/04 00:00:00+00,10, ,46,48.38108063,6,1,00000014
15425,2006,CA,USF,SQF,CORTEZ,00000000,2006/07/21 00:00:00+00,2006/07/22 00:00:00+00,1, ,10.7,10.77138901,1,,00000034
15426,2006,CA,CDF,SKU,HUMBUG,00000000,2006/07/19 00:00:00+00,2006/07/21 00:00:00+00,10, ,17,40.78144836,6,1,00003387
15427,2006,CA,USF,BDF,BLUECUT,00008618,2006/09/05 00:00:00+00,2006/09/07 00:00:00+00,2,,100,114.43520355,8,1,00000173
15428,2006,CA,USF,ANF,DARK,00000000,2006/06/17 00:00:00+00,2006/06/19 00:00:00+00,9,,25,34.99052811,4,1,00000080
15429,2006,CA,CDF,SHU,SHASTA,00005726,2006/07/25 00:00:00+00,2006/07/30 00:00:00+00,14, ,225,145.77294922,6,1,00005726
15430,2006,CA,USF,PNF,FLOURNOY,00000000,2006/06/27 00:00:00+00,2006/07/02 00:00:00+00,1,,20,15.68468189,6,,00000056
15431,2006,CA,USF,TMU,CATHEDRAL,00000000,2006/09/04 00:00:00+00,2006/09/06 00:00:00+00,7, ,25,22.70428276,1,1,00000048
15432,2006,CA,USF,PNF,BUTTES,00000000,2006/06/27 00:00:00+00,2006/06/27 00:00:00+00,1,,30,30.99132538,8,,00000057
15433,2006,CA,USF,PNF,FITCH,00000000,2006/08/13 00:00:00+00,2006/08/15 00:00:00+00,1,,29,27.43701553,8,,00000117
15434,2006,CA,USF,SRF,CRAWFORD,00000997,2006/07/24 00:00:00+00,2006/08/06 00:00:00+00,1,part of the Orleans Complex,40,33.55810928,1,1,00000032
15435,2006,CA,USF,SHF,PIGEON,00001693,2006/09/02 00:00:00+00,2006/10/10 00:00:00+00,9,Part of the Bar Complex,35101,35093.765625,7,1,00000177
15436,2006,CA,USF,SHF,BAKE-OVEN,00001693,2006/07/23 00:00:00+00,2006/11/30 00:00:00+00,1, ,66113,65050.05078125,7,1,00000165
15437,2006,CA,USF,SHF,BASS,00000000,2006/08/07 00:00:00+00,2006/08/13 00:00:00+00,1, ,26,26.02439499,8,,00000160
15438,2006,CA,USF,SHF,DOG,00000000,2006/07/24 00:00:00+00,2006/07/30 00:00:00+00,1, ,12,11.89360619,8,,00000078
15439,2006,CA,USF,SHF,FENDER,00000000,2006/08/21 00:00:00+00,2006/08/22 00:00:00+00,2, ,19.4,19.66902924,6,1,00000171
15440,2006,CA,USF,SHF,FRIEND,00000000,2006/08/18 00:00:00+00,2006/08/24 00:00:00+00,9, ,29.9,29.97049713,8,1,00000170
15441,2006,CA,USF,SHF,HOTLUM,00000906,2006/02/24 00:00:00+00,2006/03/04 00:00:00+00,5,Looked at this perimeter w/ NAIP imagery & it's hard to tell which is correct.,2815,3023.02319336,2,1,00000002
15442,2006,CA,USF,SHF,LAKIN,00001679,2006/07/24 00:00:00+00,2006/07/29 00:00:00+00,1, ,507,480.80923462,2,1,00000105
15443,2006,CA,USF,SHF,LITTLE - BAR COMPLEX,00001693,2006/07/23 00:00:00+00,2006/07/30 00:00:00+00,1,part of the Bar Complex,215,213.60707092,2,1,00000163
15444,2006,CA,USF,SHF,PARKS2,00000000,2006/07/25 00:00:00+00,2006/07/27 00:00:00+00,1, ,10,10.77918816,6,,00000098
15445,2006,CA,USF,CNF,PINE,00001918,2006/07/14 00:00:00+00,2006/07/17 00:00:00+00,2, ,120,122.72171021,6,1,00000050
15446,2006,CA,USF,KNF,CLEAR,00000000,2006/08/07 00:00:00+00,2006/08/15 00:00:00+00,1, ,14,23.15024376,7,,00000125
15447,2006,CA,USF,KNF,MATHEWS,00000000,2006/08/23 00:00:00+00,2006/08/30 00:00:00+00,1, ,24,67.02179718,7,,00000132
15448,2006,CA,USF,KNF,BIG BUCK,00000000,2006/07/24 00:00:00+00,2006/07/26 00:00:00+00,1, ,40,23.25976944,7,,00000038
15449,2006,CA,USF,KNF,GRIDER,00000000,2006/07/23 00:00:00+00,2006/07/26 00:00:00+00,1, ,40,17.35490799,7,,00000042
15450,2006,CA,USF,KNF,GOFF,00003536,2006/07/23 00:00:00+00,2006/07/31 00:00:00+00,1,part of Happy Camp Complex,235,235.3274231,7,1,00000043
15451,2006,CA,USF,KNF,CARIBOU WFU,00002988,2006/06/28 00:00:00+00,2006/11/27 00:00:00+00,1,part of the Caribou Complex WFU,248,241.00480652,7,2,00000013
15452,2006,CA,USF,KNF,RUSH,00003497,2006/07/24 00:00:00+00,2006/08/23 00:00:00+00,1,part of Uncles Complex.  Cost reflects entire complex,4850,4872.30908203,7,1,00000059
15453,2006,CA,USF,KNF,TITUS,00003536,2006/07/23 00:00:00+00,2006/09/30 00:00:00+00,1,part of Happy Camp. Cost reflects entire complex.,5792,6075.60058594,7,1,00000041
15454,2006,CA,CDF,LNF,SCHRODER,00000000,2006/06/24 00:00:00+00,2006/06/26 00:00:00+00,1, ,20,20.26276398,6,,00000011
15455,2006,CA,USF,PNF,GREASE,00000551,2006/07/16 00:00:00+00,2006/07/31 00:00:00+00,7, ,366,365.8737793,2,1,00000098
15456,2006,CA,USF,ANF,CHESEBORO,00000000,2006/06/25 00:00:00+00,2006/06/25 00:00:00+00,7, ,170,170.53427124,7,1,00000089
15457,2006,CA,USF,ANF,NOWHERE,00005315,2006/11/18 00:00:00+00,2006/11/18 00:00:00+00,4, ,215,213.45179749,8,1,00000262
15458,2006,CA,USF,ANF,RUNNING,00000000,2006/10/11 00:00:00+00,2006/10/11 00:00:00+00,7, ,50,49.27952957,8,1,00000236
15459,2006,CA,USF,ANF,VISTA,00000000,2006/06/15 00:00:00+00,2006/06/15 00:00:00+00,9, ,20,20.0035038,8,1,00000070
15460,2006,CA,USF,ANF,WALKER,00004510,2006/09/23 00:00:00+00,2006/09/25 00:00:00+00,7, ,206,209.22209167,7,1,00000218
15461,2006,CA,USF,MDF,STEELE,00000000,2006/08/06 00:00:00+00,2006/08/23 00:00:00+00,1, ,10,34.92650223,1,,00000089
15462,2006,CA,USF,MDF,WILLOW,00000000,2006/10/14 00:00:00+00,2006/10/16 00:00:00+00,4, ,34,34.58404922,1,1,00000149
15463,2006,CA,USF,PNF,INDIAN,00000371,2006/06/25 00:00:00+00,2006/06/30 00:00:00+00,1,Part of Boulder Complex,16.3,16.31596565,1,1,00000035
15464,2006,CA,USF,PNF,SAGE,00000371,2006/06/25 00:00:00+00,2006/07/03 00:00:00+00,1,Part of Boulder Complex,16.8,16.78787231,1,1,00000073
15465,2006,CA,USF,PNF,HUNGRY,00000371,2006/06/25 00:00:00+00,2006/07/12 00:00:00+00,1,Part of Boulder Complex,512,512.3258667,1,1,00000034
15466,2006,CA,USF,PNF,BOULDER,00000371,2006/06/25 00:00:00+00,2006/07/12 00:00:00+00,1,Part of Boulder Complex,2920,2919.26245117,1,1,00000033
15467,2006,CA,USF,MNF,HUNTER,00000894,2006/07/24 00:00:00+00,2006/09/07 00:00:00+00,1,The East end (Grindstone RD) was managed under the Kingsley Complex ,16296,16234.26757813,2,1,00000015
15468,1914,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N14W-10,11,NE Soledad jn Agua Dulce Rd-AFA 1911-1930 Saugus ma*",70,170.06298828,,1,00000000
15469,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N13W-5,6,7,8,NofSoledad betBobcat&Hughes-AFA 1911-1930 Saugus *",156,156.24775696,,1,00000000
15470,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N13W-9,N of Soledad jn Mattox Cyns-AFA 1911-1930 Saugus map 1:*",60,142.85372925,,1,00000000
15471,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N13W-12,SE of Soledad jn Arrastre Cyns-AFA 1911-1930 Saugus ma*",100,100.11236572,,1,00000000
15472,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N12W-31,32,NE summit Mt. Gleason-AFA 1911-1930 Saugus map 1:25*",1310,864.24310303,,1,00000000
15473,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N13W-10,11,S end Mill Cyn,Sta Clara Divide-AFA 1911-30 Saugus+*",60,320.87954712,,1,00000000
15474,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,3N15W-12,W side Coyote Cyn,WofBear Divide-AFA 1911-1930 Saugus *",53,52.9686203,,1,00000000
15475,1916,CA,USF,ANF,SAND CANYON,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,3N15W-12,13,14,Sta Clara Divide,VERSION-S-AFA 1911-1930 Saugus *",365,370.71029663,,1,00000000
15476,1916,CA,USF,ANF,TUNNEL,00000000,1916/09/14 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,3N16W-13,24,San Fernando Pass,VERSION-T+S-AFA 1911-30 T+Saugus *",3200,3440.76806641,,1,00000000
15477,1916,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N16W-36, NE Newhall-AFA 1911-30 Saugus+T maps 1:256400",100,161.28834534,,1,00000000
15478,1911,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,4N16W-35,36, N Newhall-AFA 1911-1930 Saugus map 1:256400",138,137.65164185,,1,00000000
15479,2006,CA,USF,MNF,HARVEY,00000705,2006/06/26 00:00:00+00,2006/11/27 00:00:00+00,1,part of the Yolla Bolly Complex - WFU,1247,1246.91650391,7,2,00000005
15480,2006,CA,USF,MNF,SOLDIER,00000897,2006/07/24 00:00:00+00,2006/07/26 00:00:00+00,1,part of the Kingsley Complex,12,13.89275742,7,1,00000017
15481,2006,CA,USF,SQF,MAGGIE,00210006,2006/07/09 00:00:00+00,2006/12/11 00:00:00+00,1, ,2097,2097.88720703,1,2,00000018
15482,2006,CA,USF,SQF,TAMARACK WFU,00210606,2006/07/09 00:00:00+00,2006/12/11 00:00:00+00,1, ,4654,4655.90185547,1,2,00000019
15483,2006,CA,USF,SQF,BRODER/BECK WFU,00002511,2006/07/26 00:00:00+00,2006/09/29 00:00:00+00,1,Broder and Beck WFU fires became Broder/Beck WFU.  Used Broder Local Number.,3490,3492.24462891,1,2,00000065
15484,2006,CA,USF,SRF,SOMES,00000997,2006/07/24 00:00:00+00,2006/10/18 00:00:00+00,1,part of the Orleans Complex,15710,15506.20117188,7,1,00000027
15485,1960,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1199.44824219,,,00000000
15486,2006,CA,USF,SRF,BUCK,00000997,2006/07/24 00:00:00+00,2006/08/16 00:00:00+00,1,part of the Orleans Complex,422,422.06192017,2,1,00000026
15487,2006,CA,USF,SRF,OLSON,00000000,2006/08/16 00:00:00+00,2006/08/16 00:00:00+00,2, ,41,40.89805984,1,1,00000060
15488,2006,CA,USF,SRF,PANTHER,00000999,2006/07/24 00:00:00+00,2006/08/12 00:00:00+00,1, ,904,904.73638916,1,1,00000035
15489,2006,CA,USF,SNF,CLYDE,00000000,2006/08/09 00:00:00+00,2006/12/04 00:00:00+00,1, Wildland Fire Use,11,21.47836113,8,2,00000091
15490,2006,CA,USF,LNF,PHILBROOK,00000000,2006/08/29 00:00:00+00,2006/08/30 00:00:00+00,4,,24.14,24.14681053,1,1,00000065
15491,2006,CA,USF,LPF,RANCHO 2,00000000,2006/08/03 00:00:00+00,2006/08/03 00:00:00+00,2, ,182,183.24101257,2,1,00000057
15492,2006,CA,USF,LPF,SCOTT,00001450,2006/07/23 00:00:00+00,2006/08/01 00:00:00+00,1, ,600,751.07269287,2,1,00000046
15493,2006,CA,USF,LPF,DAY,00002023,2006/09/04 00:00:00+00,2006/10/30 00:00:00+00,5, ,162702,161815.65625,2,1,00000064
15494,2006,CA,USF,MDF,BLUE 2,00000000,2006/07/25 00:00:00+00,2006/08/04 00:00:00+00,1, ,25,25.37291527,6,,00000071
15495,2006,CA,USF,MDF,SAGEBRUSH,00000000,2006/08/07 00:00:00+00,2006/08/09 00:00:00+00,1, ,52,52.08448792,6,,00000118
15496,2006,CA,USF,MNF,KINGSLEY,00000897,2006/07/25 00:00:00+00,2006/08/09 00:00:00+00,1,The East end of the Hunter Fire was reported as Kingsley acres in NIFMID,558,557.92071533,6,1,00000016
15497,2006,CA,USF,MNF,MINNIE,00000897,2006/07/25 00:00:00+00,2006/07/27 00:00:00+00,1,part of the Kingsley Complex,3,4.80144358,6,1,00000018
15498,2006,CA,USF,BDF,RAMP,00007189,2006/07/22 00:00:00+00,2006/07/23 00:00:00+00,2,,450,413.82434082,8,1,00000107
15499,2006,CA,USF,BDF,CRAB,00000000,2006/07/16 00:00:00+00,2006/07/16 00:00:00+00,1,,10,11.69397163,8,,00000094
15500,2006,CA,USF,BDF,SPILLWAY,00000000,2006/07/07 00:00:00+00,2006/07/08 00:00:00+00,9,,25,27.18463326,8,1,00000079
15501,2006,CA,CDF,RRU,ESPERANZA,00091190,2006/10/26 00:00:00+00,2006/10/30 00:00:00+00,7, ,40200,40176.80078125,2,1,00000210
15502,2006,CA,CDF,RRU,SUNRISE #2,00087499,2006/10/13 00:00:00+00,2006/10/14 00:00:00+00,9,,507,500.01031494,8,1,00000203
15503,2006,CA,USF,BDF,SPRINGS,00000000,2006/07/18 00:00:00+00,2006/07/18 00:00:00+00,7,,10,18.16939735,8,1,00000095
15504,2006,CA,USF,BDF,OAK 2,00007258,2006/07/22 00:00:00+00,2006/07/25 00:00:00+00,1, ,225,283.21228027,2,1,00000119
15505,2006,CA,USF,LPF,CANYON,00000000,2006/06/25 00:00:00+00,2006/06/25 00:00:00+00,1,,27,28.63342667,4,,00000013
15506,2006,CA,CDF,SCU,MIDWAY,00004345,2006/07/11 00:00:00+00,2006/07/12 00:00:00+00,11,,6400,5540.27392578,1,1,00000171
15507,2006,CA,CDF,SCU,DEL PUERTO,00004033,2006/06/30 00:00:00+00,2006/07/05 00:00:00+00,5,,2583,2592.97851563,8,1,00000132
15508,2006,CA,CDF,SCU,CANYON,00004303,2006/07/09 00:00:00+00,2006/08/01 00:00:00+00,14,,34217,34217.515625,2,1,00000163
15509,2006,CA,CDF,SCU,STUHR,00003133,2006/05/26 00:00:00+00,2006/05/26 00:00:00+00,10,,1418,905.31195068,6,1,00000056
15510,1959,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,2898.36425781,,,00000000
15511,1945,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1042.82275391,,,00000000
15512,1943,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,321.27841187,,,00000000
15513,1948,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1045.84533691,,,00000000
15514,1945,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1670.88708496,,,00000000
15515,1944,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,7597.60888672,,,00000000
15516,1946,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,3283.78320313,,,00000000
15517,1949,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,533.18438721,,,00000000
15518,1945,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,4567.85205078,,,00000000
15519,1946,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,761.10144043,,,00000000
15520,1949,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,822.59326172,,,00000000
15521,1949,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,598.74481201,,,00000000
15522,1959,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1122.23742676,,,00000000
15523,1944,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1876.24731445,,,00000000
15524,1945,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,349.01116943,,,00000000
15525,1946,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,629.18096924,,,00000000
15526,1943,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,1218.93041992,,,00000000
15527,1944,CA,CDF,SNU, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,541.4442749,,,00000000
15528,1912,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N16W-1, ridge bet.Kings & Long Cyns-AFA 1911-30 Saugus+T map 1*",40,889.0425415,,1,00000000
15529,1911,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N15W-4, N end Bleich Cyn- AFA 1911-1930 Saugus map 1:256400",91,91.00460815,,1,00000000
15530,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N16W-24, N of Burnt Peak- AFA 1911-1930 Saugus map 1:256400",135,135.27148438,,1,00000000
15531,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N15W-19,20, Sawmill Mtn. E of CGs-AFA 1911-30 Saugus+T maps 1:*",50,506.41751099,,1,00000000
15532,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N15W-20,21, Sawmill Mtn.N of VABM- AFA 1911-1930 Saugus map 1:*",679,679.15643311,,1,00000000
15533,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,"S.Imsand,Saugus,7N15W, Deer Cyn & both sides Eliz.Lk.Cyn-AFA 1911-30 Saugus+T m*",7000,4496.32080078,,1,00000000
15534,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Tujunga, 2N 14W-1, NW Big Tujunga Canyon mouth-AFA 1906-1930 Cum map *",58,57.61149979,,1,00000000
15535,1913,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Tujunga, 2N 13W, ADDN to FID422-AFA 1906-1930 Cum map 1:126720",1863,1863.06408691,,1,00000000
15536,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Arroyo, 2N 12W-30, E side Arroyo Seco-AFA 1906-1930 Cum map 1:126720",40,39.56851578,,1,00000000
15537,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Arroyo, 2N 12W-4, Josephine Saddle area-AFA 1906-1930 Cum map 1:126720",46,45.8091507,,1,00000000
15538,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Arroyo, 2N 12W-9, Arroyo Seco jn Colby Canyon-AFA 1906-1930 Cum map 1*",45,44.57704544,,1,00000000
15539,1912,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Arroyo, 2N 11W-16, E side Big Santa Anita Cyn-AFA 1906-1930 Cum map 1*",32,32.27351761,,1,00000000
15540,1912,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Arroyo, 2N 10W-5,6,7,18,19,Devils Cyn; pos.=#372-AFA 1906-1930 Cum+T *",3000,3297.10473633,,1,00000000
15541,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 2N 9W-29,32,E side current San Gabriel Res-AFA 1906-1930 Cum m*",116,115.89242554,,1,00000000
15542,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 2N 9W-28, S side E Fork, bet.Burro&Susanna-AFA 1906-1930 Cum m*",34,33.50133896,,1,00000000
15543,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 1N 9W-28, S side E Fork, bet.Burro&Susanna-AFA 1906-1930 Cum m*",43,42.67880249,,1,00000000
15544,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 1N 8W-26, San Antonio Reservoir area-AFA 1906-1930 Cum map 1:1*",129,129.02984619,,1,00000000
15545,1911,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 1N 8W-13,S ofStoddard Cyn jn San Antonio Ck-AFA 1906-30 Cum+T *",175,269.04629517,,1,00000000
15546,1912,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Valyermo, 4N 9W-21,22; Pinyon Ridge NW end-AFA 1906-1930 Cum map 1:12*",78,78.10955048,,1,00000000
15547,1910,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Baldy, 1N 8W-1,12,13,22,23,24, San Antonio Wash-AFA 1906-1930 Cum map*",1646,1646.34570313,,1,00000000
15548,1919,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus,7N 16W-5,OakGroveCyn S of ThreePoints-AFA 1911-1920 Trans map *",40,45.41638947,,1,00000000
15549,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus,7N 16W-4,5+8N 16W-31,32, ThreePoints-AFA 1911-1920 Trans map 1*",2501,2350.38305664,,1,00000000
15550,1916,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus,7N 16W-1,Kings Canyon Ranch area-AFA 1911-1920 Trans map 1:260*",40,66.59300995,,1,00000000
15551,1917,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus,7N 15W-21,S Pine Cyn, N of Abrams Cyn-AFA 1911-1920 Trans map *",75,172.15579224,,1,00000000
15552,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus,7N 15W-26, W of Munz Ranch-AFA 1911-1920 Trans map 1:260100",50,100.77418518,,1,00000000
15553,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 6N 15W-12, SE California Mine-AFA 1911-1920 Trans map 1:260100",43,93.00852203,,1,00000000
15554,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 6N 14W-13, SE Lost Valley-AFA 1911-1920 Trans map 1:260100",40,82.89484406,,1,00000000
15555,1916,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 6N 13W-19,30, Lincoln Crest-AFA 1911-1920 Trans map 1:260100",200,124.53314209,,1,00000000
15556,1912,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 6N 15W-27, NW Bee Cyn jn San Fran'to-AFA 1911-1920 Trans map *",40,64.30793762,,1,00000000
15557,1915,CA,USF,ANF,CASTAIC,00000000,1915/06/23 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 6N 17W-12+6N 16W-7, ADDN to #570-AFA 1911-1920 Trans map 1:26*",160,118.85068512,,1,00000000
15558,1915,CA,USF,ANF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14," S Imsand,Saugus, 5N 16W-21, N Charlie, NE jn Bitter-AFA 1911-1920 Trans map 1:*",40,68.51095581,,1,00000000
